length_px,diameter_px,depth,ratio_pixel_length,ratio_pixel_diameter
313.02,68.0,1963.75,1.5249,1.5532
267.0,66.0,1939.32,1.5249,1.5532
308.0,92.0,1942.92,1.5249,1.5532
291.0,75.0,1972.65,1.5249,1.5532
283.0,73.56,1973.46,1.5249,1.5532
293.0,75.0,1963.24,1.5318,1.587
316.39,75.0,1984.55,1.5318,1.587
308.0,66.0,1988.5,1.5318,1.587
324.0,66.0,1983.85,1.5318,1.587
340.0,85.0,1968.02,1.5318,1.587
251.0,67.9,2015.82,1.5318,1.587
406.81,174.62,1969.33,1.5249,1.5532
291.0,83.0,1962.93,1.5318,1.587
308.0,73.0,1975.5,1.5318,1.587
312.0,106.34,1954.8,1.5249,1.5532
313.0,85.0,1956.41,1.5249,1.5532
318.0,66.0,1954.88,1.5249,1.5532
332.0,142.0,1954.31,1.5249,1.5532
297.0,71.0,1985.25,1.5249,1.5532
325.0,62.0,1977.82,1.5318,1.587
341.0,138.0,1964.28,1.5318,1.587
304.39,81.0,1961.41,1.5249,1.5532
321.0,63.0,1961.23,1.5249,1.5532
316.0,74.0,1980.09,1.5249,1.5532
307.0,76.0,1964.95,1.5249,1.5532
315.0,75.83,1950.62,1.5249,1.5532
308.0,90.0,1968.23,1.5249,1.5532
311.0,63.0,1969.96,1.5249,1.5532
304.0,94.0,1960.27,1.5249,1.5532
294.0,71.0,1986.81,1.5249,1.5532
235.0,78.0,1980.93,1.5318,1.587
353.86,177.62,1975.26,1.5318,1.587
324.0,80.0,1989.55,1.5318,1.587
325.0,77.0,1946.39,1.5318,1.587
319.0,105.0,1967.08,1.5249,1.5532
305.0,87.0,1963.58,1.5249,1.5532
301.0,101.0,1957.32,1.5249,1.5532
295.0,86.0,1967.1,1.5249,1.5532
302.0,72.0,1978.99,1.5249,1.5532
323.0,126.04,1973.39,1.5249,1.5532
308.0,74.0,1978.93,1.5249,1.5532
269.0,69.87,1981.91,1.5249,1.5532
307.0,64.0,1957.85,1.5249,1.5532
313.0,76.0,1979.53,1.5249,1.5532
328.0,105.5,1991.51,1.5249,1.5532
292.0,84.0,1950.19,1.5249,1.5532
325.0,96.78,1967.12,1.5249,1.5532
353.0,93.0,1948.85,1.5249,1.5532
327.17,71.0,1983.57,1.5249,1.5532
321.0,74.0,1974.24,1.5249,1.5532
275.0,82.0,1986.39,1.5249,1.5532
360.0,92.0,1978.56,1.5249,1.5532
291.0,63.0,1970.0,1.5249,1.5532
316.0,81.0,1941.11,1.5249,1.5532
328.0,85.0,1990.81,1.518,1.5532
332.0,109.0,1971.83,1.5249,1.5532
308.57,63.0,1969.36,1.5318,1.587
301.0,80.0,1969.18,1.5249,1.5532
323.0,80.0,1954.07,1.5249,1.5532
312.0,72.0,1957.15,1.5318,1.587
368.0,122.54,1998.48,1.5318,1.587
304.07,84.0,1965.38,1.5318,1.587
292.0,95.0,1940.36,1.5249,1.5532
325.11,73.0,1985.84,1.5318,1.587
320.0,71.0,1961.0,1.5249,1.5532
309.0,69.0,1949.5,1.5249,1.5532
316.41,71.0,1991.84,1.5249,1.5532
325.0,67.0,1997.89,1.5249,1.5532
319.0,62.0,1980.04,1.5249,1.5532
317.56,61.0,1992.85,1.5249,1.5532
284.0,78.0,1922.68,1.5249,1.5532
339.0,160.57,1968.25,1.5249,1.5532
274.16,78.0,1987.66,1.5249,1.5532
304.05,74.0,1981.33,1.5249,1.5532
275.0,66.0,1980.49,1.5249,1.5532
312.0,68.0,1961.26,1.5249,1.5532
225.0,73.0,1980.25,1.5249,1.5532
302.0,85.0,1991.08,1.5249,1.5532
303.0,80.0,1948.55,1.5249,1.5532
332.0,96.0,1979.1,1.5249,1.5532
306.0,66.0,1964.6,1.5249,1.5532
294.0,71.0,1975.08,1.5249,1.5532
310.47,67.0,1441.18,1.1159,1.1061
309.0,67.0,1435.26,1.1159,1.1061
288.0,71.0,1431.39,1.1159,1.1061
295.0,74.0,1435.88,1.1196,1.1231
308.0,68.0,1432.9,1.1196,1.1231
303.0,74.0,1422.53,1.1159,1.1061
305.0,71.0,1423.17,1.1196,1.1231
299.0,65.0,1441.32,1.1196,1.1231
306.0,69.0,1432.87,1.1159,1.1061
307.04,69.0,1428.99,1.1196,1.1231
314.0,65.0,1438.14,1.1196,1.1231
309.0,66.0,1436.5,1.1159,1.1061
307.0,72.0,1431.55,1.1159,1.1061
306.0,64.0,1442.72,1.1196,1.1231
277.0,68.0,1441.15,1.1196,1.1231
287.0,76.0,1424.35,1.1159,1.1061
311.0,65.0,1432.31,1.1159,1.1061
317.0,68.0,1422.9,1.1159,1.1061
317.46,75.0,1437.14,1.1159,1.1061
302.0,79.0,1419.46,1.1196,1.1231
306.79,69.0,1429.23,1.1196,1.1231
309.0,77.0,1420.38,1.1159,1.1061
299.0,67.0,1437.12,1.1196,1.1231
305.0,64.0,1442.28,1.1196,1.1231
309.0,72.0,1431.07,1.1159,1.1061
291.0,74.0,1429.55,1.1159,1.1061
300.0,82.0,1413.8,1.1159,1.1061
289.0,70.0,1426.89,1.1159,1.1061
290.0,72.0,1428.14,1.1159,1.1061
302.0,68.0,1440.27,1.1159,1.1061
298.0,61.0,1438.05,1.1159,1.1061
309.0,74.0,1429.93,1.1196,1.1231
324.0,70.0,1430.58,1.1159,1.1061
312.0,71.0,1427.54,1.1159,1.1061
303.0,65.0,1433.57,1.1196,1.1231
309.0,70.0,1428.12,1.1196,1.1231
305.0,67.0,1433.31,1.1196,1.1231
303.0,72.0,1418.94,1.1196,1.1231
314.0,68.0,1427.75,1.1159,1.1061
305.0,65.0,1432.93,1.1159,1.1061
308.0,64.0,1437.36,1.1159,1.1061
300.0,67.0,1441.0,1.1196,1.1231
300.0,68.0,1434.75,1.1196,1.1231
304.0,71.0,1418.34,1.1159,1.1061
310.0,65.0,1432.58,1.1159,1.1061
293.0,71.0,1434.42,1.1159,1.1061
292.0,75.0,1423.79,1.1196,1.1231
304.0,77.0,1430.01,1.1196,1.1231
304.0,75.0,1424.83,1.1159,1.1061
302.0,75.0,1425.2,1.1159,1.1061
305.0,74.0,1432.82,1.1196,1.1231
304.02,74.0,1434.08,1.1196,1.1231
308.0,70.0,1436.31,1.1159,1.1061
304.0,76.0,1428.82,1.1196,1.1231
253.0,61.0,1415.42,1.1196,1.1231
316.0,79.0,1435.76,1.1196,1.1231
296.0,68.0,1433.81,1.1196,1.1231
305.0,70.0,1433.49,1.1159,1.1061
287.0,77.0,1421.63,1.1159,1.1061
295.0,74.0,1428.05,1.1159,1.1061
291.0,75.0,1438.99,1.1196,1.1231
305.0,63.0,1438.78,1.1196,1.1231
310.0,71.0,1434.23,1.1159,1.1061
297.0,72.0,1432.34,1.1159,1.1061
299.0,71.0,1420.28,1.1159,1.1061
285.0,68.0,1440.68,1.1196,1.1231
301.0,66.0,1439.32,1.1159,1.1061
294.28,66.0,1438.45,1.1159,1.1061
303.0,69.0,1414.0,1.1196,1.1231
303.0,77.0,1422.15,1.1159,1.1061
303.0,74.0,1427.54,1.1159,1.1061
309.0,68.0,1421.04,1.1159,1.1061
304.0,73.0,1421.92,1.1159,1.1061
305.0,65.0,1426.98,1.1159,1.1061
312.0,66.0,1431.26,1.1159,1.1061
311.0,62.0,1437.2,1.1196,1.1231
309.0,73.0,1433.17,1.1196,1.1231
309.0,70.0,1429.99,1.1196,1.1231
306.0,68.0,1238.05,0.9656,0.9481
312.0,66.0,1235.65,0.9656,0.9481
305.0,70.0,1233.49,0.9656,0.9481
299.0,68.0,1234.36,0.9656,0.9481
305.0,67.0,1232.72,0.9656,0.9481
305.0,72.0,1230.57,0.9656,0.9481
307.0,74.0,1234.74,0.9656,0.9481
300.0,68.0,1224.35,0.9656,0.9481
305.0,70.0,1227.78,0.9656,0.9481
307.0,67.0,1230.48,0.9656,0.9481
306.0,69.0,1233.07,0.9656,0.9481
305.0,71.0,1227.72,0.9656,0.9481
299.0,73.0,1230.46,0.9656,0.9481
310.0,70.0,1232.66,0.9656,0.9481
307.0,71.0,1235.38,0.9656,0.9481
303.0,70.0,1232.38,0.9656,0.9481
302.0,68.0,1231.72,0.9656,0.9481
305.0,66.0,1230.5,0.9656,0.9481
304.0,66.0,1232.32,0.9656,0.9481
300.0,66.0,1229.6,0.9656,0.9481
307.0,70.0,1230.72,0.9684,0.9605
304.0,66.0,1233.32,0.9656,0.9481
305.0,67.0,1238.35,0.9656,0.9481
306.0,65.0,1229.01,0.9656,0.9481
305.0,67.0,1230.76,0.9656,0.9481
305.0,67.0,1232.65,0.9656,0.9481
303.0,66.0,1231.76,0.9656,0.9481
310.0,68.0,1227.2,0.9656,0.9481
299.0,67.0,1234.19,0.9656,0.9481
303.0,68.0,1234.52,0.9656,0.9481
302.0,69.0,1233.97,0.9656,0.9481
299.0,65.0,1232.67,0.9656,0.9481
305.0,69.0,1232.97,0.9656,0.9481
307.0,66.0,1232.91,0.9656,0.9481
301.0,71.0,1232.15,0.9656,0.9481
302.0,68.0,1229.14,0.9656,0.9481
301.0,67.0,1225.26,0.9656,0.9481
305.0,66.0,1230.9,0.9656,0.9481
304.0,67.0,1232.5,0.9656,0.9481
299.0,69.0,1235.73,0.9656,0.9481
303.0,69.0,1230.16,0.9684,0.9481
303.0,68.0,1231.74,0.9656,0.9481
302.0,71.0,1230.89,0.9656,0.9481
299.0,68.0,1229.32,0.9656,0.9481
302.0,68.0,1234.29,0.9656,0.9481
296.0,67.0,1230.59,0.9656,0.9481
302.0,70.0,1235.86,0.9656,0.9481
301.0,66.0,1231.69,0.9656,0.9481
306.0,69.0,1234.68,0.9656,0.9481
302.0,72.0,1233.02,0.9656,0.9481
292.76,70.0,1231.0,0.9684,0.9481
307.0,70.0,1225.29,0.9684,0.9481
301.0,69.0,1227.83,0.9656,0.9481
292.0,67.0,1227.74,0.9684,0.9481
303.0,69.0,1233.92,0.9684,0.9481
306.0,68.0,1228.6,0.9684,0.9481
308.0,71.0,1234.08,0.9684,0.9481
304.0,71.0,1225.2,0.9684,0.9481
305.0,68.0,1235.68,0.9684,0.9481
297.0,68.0,1231.17,0.9684,0.9481
307.0,70.0,1230.32,0.9684,0.9481
307.0,67.0,1231.94,0.9684,0.9481
308.0,68.0,1232.63,0.9684,0.9481
305.0,71.0,1230.44,0.9684,0.9481
298.0,66.0,1234.94,0.9656,0.9481
297.0,68.0,1233.86,0.9656,0.9481
310.0,68.0,1232.96,0.9684,0.9481
305.0,66.0,1228.4,0.9684,0.9481
305.0,64.0,1231.59,0.9684,0.9481
308.0,67.0,1231.62,0.9684,0.9481
311.0,66.0,1233.84,0.9684,0.9481
307.0,69.0,1237.63,0.9684,0.9481
302.0,68.0,1232.4,0.9684,0.9481
304.0,72.0,1234.94,0.9684,0.9481
307.0,67.0,1231.67,0.9684,0.9481
314.0,69.0,1235.53,0.9684,0.9481
306.0,69.0,1234.48,0.9684,0.9481
306.0,69.0,1228.75,0.9684,0.9481
295.98,71.0,1235.28,0.9684,0.9481
298.0,72.0,1235.59,0.9684,0.9481
304.0,68.0,1236.4,0.9684,0.9481
307.0,66.0,1228.91,0.9684,0.9481
309.0,78.0,1333.07,1.0433,1.0282
306.0,74.0,1329.47,1.0466,1.0429
293.0,76.0,1328.27,1.0433,1.0282
296.0,70.0,1341.02,1.0498,1.058
300.0,68.0,1323.3,1.0498,1.058
309.0,75.0,1330.8,1.0498,1.058
310.0,75.0,1338.21,1.0498,1.058
297.0,73.0,1341.14,1.0498,1.058
296.0,75.0,1342.28,1.0498,1.058
284.0,76.0,1340.41,1.0498,1.058
295.0,77.0,1324.51,1.0498,1.058
302.0,75.0,1331.86,1.0498,1.058
294.0,73.0,1335.41,1.0433,1.0282
292.0,78.0,1330.47,1.0433,1.0282
288.0,77.0,1330.17,1.0433,1.0282
295.0,78.0,1331.06,1.0498,1.058
296.0,75.0,1325.38,1.0433,1.0282
298.0,71.0,1326.85,1.0433,1.0282
297.0,70.0,1324.62,1.0498,1.058
302.0,75.0,1333.92,1.0498,1.058
294.0,75.0,1338.37,1.0498,1.058
287.0,70.0,1327.4,1.0433,1.0282
304.12,73.0,1326.52,1.0433,1.0282
295.0,72.0,1319.36,1.0498,1.058
314.0,74.0,1350.68,1.0498,1.058
299.0,76.0,1328.43,1.0433,1.0282
292.0,72.0,1336.9,1.0433,1.0282
303.0,71.0,1337.92,1.0433,1.0282
297.0,76.0,1324.23,1.0498,1.058
307.0,74.0,1323.24,1.0498,1.058
304.0,81.0,1341.33,1.0498,1.058
295.39,74.0,1325.94,1.0433,1.0282
305.0,77.0,1329.3,1.0498,1.058
309.0,70.0,1315.65,1.0433,1.0282
308.0,75.0,1335.68,1.0498,1.058
297.0,69.0,1318.03,1.0433,1.0282
304.0,65.0,1320.14,1.0433,1.0282
303.0,76.0,1338.01,1.0433,1.0282
301.0,75.0,1343.23,1.0498,1.058
293.0,78.0,1327.89,1.0498,1.058
296.0,75.0,1325.39,1.0433,1.0282
295.0,68.0,1315.94,1.0433,1.0282
292.0,69.0,1333.11,1.0433,1.0282
301.0,79.0,1343.69,1.0498,1.058
295.0,72.0,1334.59,1.0498,1.058
291.0,77.0,1325.04,1.0498,1.058
305.0,77.0,1330.48,1.0498,1.058
303.0,72.0,1332.29,1.0498,1.058
307.0,79.0,1327.9,1.0498,1.058
299.0,71.0,1319.71,1.0498,1.058
315.0,79.0,1334.59,1.0498,1.058
313.0,76.0,1336.87,1.0498,1.058
291.0,74.0,1336.42,1.0433,1.0282
292.0,74.0,1346.87,1.0433,1.0282
308.0,74.0,1330.25,1.0498,1.058
295.0,75.0,1340.76,1.0498,1.058
302.0,71.0,1338.07,1.0498,1.058
302.0,74.0,1327.72,1.0498,1.058
308.0,79.0,1331.03,1.0433,1.0282
288.0,71.0,1332.86,1.0433,1.0282
297.0,75.0,1335.42,1.0466,1.0429
305.19,70.0,1326.14,1.0498,1.058
305.0,77.0,1332.75,1.0466,1.0429
309.0,78.0,1324.85,1.0498,1.058
292.0,79.0,1327.51,1.0433,1.0282
313.0,77.0,1329.3,1.0498,1.058
302.0,71.0,1324.84,1.0498,1.058
301.0,73.0,1323.82,1.0466,1.0429
308.0,72.0,1329.1,1.0466,1.0429
295.0,76.0,1340.06,1.0433,1.0282
287.0,66.0,1321.63,1.0433,1.0282
291.0,75.0,1335.65,1.0498,1.058
300.0,68.0,1328.86,1.0498,1.058
314.19,71.0,1329.99,1.0466,1.0429
285.0,76.0,1322.93,1.0466,1.0429
289.0,76.0,1331.01,1.0498,1.058
311.0,69.0,1316.45,1.0433,1.0282
304.0,64.0,1314.99,1.0433,1.0282
291.0,75.0,1339.26,1.0498,1.058
295.0,76.0,1320.98,1.0466,1.0429
307.0,74.0,1326.32,1.0433,1.0282
320.0,78.0,1340.25,1.0498,1.058
301.58,78.0,1847.77,1.434,1.4314
233.0,70.53,1869.24,1.434,1.4314
312.27,71.0,1873.22,1.434,1.4314
320.28,69.0,1867.49,1.4402,1.46
306.0,89.0,1850.65,1.4402,1.46
305.0,79.0,1857.73,1.4402,1.46
344.18,65.18,1865.34,1.434,1.4314
317.0,67.0,1862.51,1.434,1.4314
330.0,66.0,1861.56,1.434,1.4314
292.0,72.0,1847.41,1.434,1.4314
328.0,73.0,1867.42,1.434,1.4314
283.0,93.0,1880.7,1.434,1.4314
315.0,67.0,1868.73,1.434,1.4314
320.0,77.0,1846.75,1.434,1.4314
334.0,104.26,1853.9,1.434,1.4314
298.0,102.0,1858.65,1.434,1.4314
311.97,147.97,1846.1,1.434,1.4314
331.0,89.0,1840.02,1.434,1.4314
328.26,131.26,1877.36,1.434,1.4314
258.0,72.0,1865.42,1.434,1.4314
306.0,62.0,1853.71,1.434,1.4314
301.0,67.0,1870.06,1.434,1.4314
316.0,86.0,1860.22,1.434,1.4314
293.0,89.64,1848.87,1.434,1.4314
292.0,63.0,1853.84,1.434,1.4314
296.43,92.0,1845.86,1.434,1.4314
287.0,97.0,1847.98,1.4402,1.46
316.0,73.0,1872.27,1.434,1.4314
332.0,85.0,1841.36,1.4402,1.46
300.0,71.0,1846.98,1.434,1.4314
302.03,115.0,1846.7,1.434,1.4314
313.0,75.0,1877.36,1.434,1.4314
316.0,86.0,1872.23,1.434,1.4314
320.0,88.0,1862.41,1.434,1.4314
300.0,77.0,1859.63,1.434,1.4314
296.0,98.0,1855.13,1.434,1.4314
313.0,86.0,1859.97,1.434,1.4314
309.0,70.0,1861.58,1.434,1.4314
304.0,68.0,1878.33,1.434,1.4314
319.0,69.0,1869.4,1.434,1.4314
307.0,96.0,1858.88,1.434,1.4314
317.0,72.15,1868.19,1.434,1.4314
311.0,64.0,1854.28,1.434,1.4314
306.4,62.0,1879.64,1.434,1.4314
340.0,76.0,1871.28,1.434,1.4314
309.0,81.0,1871.68,1.4402,1.46
328.0,72.0,1859.3,1.434,1.4314
315.0,83.0,1856.21,1.434,1.4314
306.0,83.0,1862.85,1.434,1.4314
311.29,67.0,1869.27,1.434,1.4314
318.0,86.0,1858.15,1.434,1.4314
278.0,71.0,1869.19,1.434,1.4314
332.0,88.0,1858.04,1.434,1.4314
332.0,125.98,1855.41,1.434,1.4314
311.0,77.0,1884.66,1.434,1.4314
311.0,75.0,1875.78,1.434,1.4314
324.0,79.0,1862.86,1.434,1.4314
310.0,66.0,1869.9,1.434,1.4314
315.0,104.0,1874.57,1.434,1.4314
312.0,77.0,1853.08,1.4402,1.46
325.0,78.0,1856.93,1.4402,1.46
330.0,67.0,1876.59,1.434,1.4314
329.53,137.53,1859.4,1.434,1.4314
308.0,81.0,1857.63,1.434,1.4314
313.0,74.27,1863.68,1.434,1.4314
300.0,69.0,1880.94,1.434,1.4314
310.0,87.0,1864.44,1.434,1.4314
303.0,91.0,1863.7,1.434,1.4314
428.4,180.0,1851.56,1.434,1.4314
621.0,347.0,1818.78,1.434,1.4314
330.0,88.0,1841.65,1.434,1.4314
323.0,63.0,1870.86,1.434,1.4314
323.0,79.0,1843.49,1.434,1.4314
313.0,67.0,1879.54,1.434,1.4314
313.0,69.0,1866.8,1.434,1.4314
322.0,74.0,1869.45,1.434,1.4314
301.0,64.0,590.0,0.474,0.4562
302.0,66.0,590.0,0.4746,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
302.0,66.0,590.0,0.4746,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.4746,0.4562
301.0,65.0,590.0,0.4746,0.4591
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4534
301.0,65.0,590.0,0.474,0.4562
302.0,66.0,590.0,0.4753,0.4591
301.0,65.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.476,0.4591
301.0,64.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4534
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
300.0,66.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.4746,0.4562
301.0,66.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.4746,0.4562
301.0,66.0,590.0,0.474,0.4562
302.0,67.0,590.0,0.4753,0.4591
301.0,66.0,590.0,0.474,0.4534
302.0,66.0,590.0,0.4753,0.4591
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4534
301.0,66.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
300.0,66.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
302.0,65.0,590.0,0.4746,0.4591
301.0,66.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4534
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.4746,0.4591
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4534
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,66.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4534
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,590.0,0.474,0.4562
301.0,65.0,689.96,0.5561,0.5368
299.0,65.0,689.93,0.5561,0.5368
300.0,65.0,689.98,0.5561,0.5368
301.0,65.0,689.96,0.5561,0.5368
300.9,65.0,689.99,0.5561,0.5368
300.0,65.0,689.96,0.5561,0.5368
302.0,65.0,690.0,0.5561,0.5368
301.0,65.0,689.84,0.5561,0.5368
301.0,65.0,690.03,0.5561,0.5368
302.0,65.0,689.95,0.5561,0.5368
302.0,65.0,689.99,0.5561,0.5368
300.0,65.0,689.92,0.5561,0.5368
300.0,65.0,689.99,0.5561,0.5368
301.0,66.0,689.99,0.5579,0.5448
300.0,66.0,689.99,0.5579,0.5448
301.0,65.0,689.93,0.5561,0.5368
301.0,65.0,689.96,0.5561,0.5368
299.0,65.0,689.94,0.5561,0.5368
301.49,65.0,689.97,0.5561,0.5368
301.0,65.0,690.01,0.5561,0.5368
300.0,65.0,689.92,0.5561,0.5368
300.0,65.0,689.97,0.5561,0.5368
302.0,65.0,689.91,0.5561,0.5368
299.44,65.0,689.99,0.5561,0.5368
302.0,66.0,689.89,0.557,0.5407
300.0,65.0,689.95,0.5561,0.5368
303.0,66.0,689.87,0.557,0.5407
301.0,65.0,689.93,0.5561,0.5368
302.0,65.0,689.99,0.5561,0.5368
300.0,65.0,689.99,0.5561,0.5368
301.0,65.0,689.98,0.5561,0.5368
301.0,65.0,689.94,0.5561,0.5368
302.0,65.0,689.96,0.5561,0.5368
301.0,65.0,689.96,0.5561,0.5368
301.0,65.0,690.03,0.5561,0.5368
301.0,65.0,689.95,0.5561,0.5368
301.0,65.0,689.99,0.5561,0.5368
302.0,66.0,690.02,0.5579,0.5448
301.0,66.0,689.98,0.5579,0.5448
301.0,65.0,689.93,0.5561,0.5368
302.0,66.0,689.99,0.5579,0.5448
301.0,65.0,689.93,0.5561,0.5368
301.0,66.0,689.95,0.5579,0.5448
302.0,66.0,689.99,0.5579,0.5448
300.0,66.0,687.74,0.5579,0.5448
302.0,66.0,689.97,0.5579,0.5448
301.0,65.0,690.0,0.5561,0.5368
300.0,65.0,689.93,0.5561,0.5368
302.0,65.0,689.93,0.5561,0.5368
300.0,65.0,689.94,0.5561,0.5368
301.0,65.0,689.97,0.5561,0.5368
301.0,65.0,689.97,0.5561,0.5368
301.0,65.0,690.02,0.5561,0.5368
302.0,65.0,689.99,0.5561,0.5368
300.0,66.0,689.92,0.5579,0.5448
300.0,65.0,690.0,0.557,0.5407
302.0,66.0,689.96,0.557,0.5407
302.0,66.0,689.96,0.5579,0.5448
301.0,65.0,689.97,0.5561,0.5368
300.0,65.0,690.0,0.5561,0.5368
302.0,65.0,689.95,0.5561,0.5368
301.0,66.0,689.99,0.5579,0.5448
302.0,65.0,690.01,0.5561,0.5368
302.0,66.0,689.99,0.5579,0.5448
302.0,65.0,689.84,0.5561,0.5368
302.0,66.0,689.86,0.5579,0.5448
301.0,65.0,689.99,0.5561,0.5368
301.0,65.0,689.9,0.5561,0.5368
302.0,65.0,689.99,0.5561,0.5368
300.0,65.0,690.0,0.5561,0.5368
301.0,65.0,689.99,0.5561,0.5368
301.0,65.0,689.98,0.5561,0.5368
300.0,65.0,689.99,0.5561,0.5368
301.0,66.0,689.99,0.5579,0.5448
300.0,66.0,689.89,0.5579,0.5448
301.0,65.0,689.95,0.5561,0.5368
295.0,66.0,899.86,0.7186,0.6952
297.0,65.0,902.76,0.7186,0.6952
301.0,65.0,899.8,0.7186,0.6952
299.0,66.0,900.95,0.7186,0.6952
304.0,69.0,904.38,0.7186,0.6952
303.0,67.0,899.85,0.7186,0.6952
300.0,67.0,900.62,0.7186,0.6952
295.0,64.0,900.9,0.7186,0.6952
298.0,69.0,905.44,0.7186,0.6952
299.0,70.0,902.45,0.7186,0.6952
303.0,65.0,897.23,0.7186,0.6952
300.0,65.0,899.86,0.7186,0.6952
303.0,65.0,903.51,0.7186,0.6952
301.0,65.0,900.23,0.7201,0.7087
297.0,66.0,901.85,0.7186,0.6952
301.0,69.0,904.05,0.7201,0.7019
304.0,65.0,902.33,0.7186,0.6952
303.0,66.0,903.43,0.7186,0.6952
302.0,66.0,901.04,0.7186,0.6952
298.0,66.0,901.55,0.7186,0.6952
300.0,67.0,902.3,0.7186,0.6952
294.0,67.0,900.51,0.7186,0.6952
304.0,66.0,897.49,0.7186,0.6952
299.0,65.0,905.3,0.7186,0.6952
303.0,64.0,902.41,0.7186,0.6952
304.0,65.0,900.11,0.7186,0.6952
303.0,66.0,904.09,0.7186,0.6952
301.0,68.0,902.44,0.7186,0.6952
302.0,65.0,901.04,0.7186,0.6952
299.0,66.0,901.68,0.7201,0.7087
299.0,65.0,896.53,0.7186,0.6952
303.0,65.0,900.16,0.7186,0.6952
301.0,67.0,902.56,0.7201,0.7019
300.0,68.0,902.73,0.7186,0.6952
304.0,65.0,900.22,0.7201,0.7019
301.0,66.0,900.76,0.7186,0.6952
300.0,67.0,902.3,0.7186,0.6952
300.0,69.0,899.42,0.7186,0.6952
298.0,67.0,900.47,0.7186,0.6952
305.0,66.0,903.28,0.7186,0.6952
301.0,69.0,903.19,0.7186,0.6952
297.0,66.0,898.97,0.7201,0.7087
298.0,65.0,899.76,0.7186,0.6952
301.0,65.0,900.47,0.7186,0.6952
300.0,69.0,904.14,0.7201,0.7019
300.0,64.0,902.94,0.7186,0.6952
297.0,67.0,900.46,0.7201,0.7019
300.0,67.0,900.85,0.7201,0.7019
298.0,67.0,900.26,0.7186,0.6952
298.0,69.0,905.39,0.7186,0.6952
305.0,64.0,903.52,0.7186,0.6952
298.0,66.0,900.25,0.7186,0.6952
299.0,68.0,901.54,0.7186,0.6952
305.0,65.0,900.24,0.7201,0.7019
298.0,66.0,899.14,0.7201,0.7019
299.0,68.0,900.82,0.7186,0.6952
297.0,67.0,899.75,0.7186,0.6952
297.0,67.0,903.97,0.7186,0.6952
298.0,68.0,901.13,0.7186,0.6952
298.0,68.0,901.5,0.7186,0.6952
296.0,68.0,903.8,0.7201,0.7087
298.0,67.0,901.29,0.7186,0.6952
296.0,70.0,901.96,0.7201,0.7019
301.0,66.0,904.51,0.7186,0.6952
302.0,67.0,903.71,0.7186,0.6952
300.0,67.0,902.99,0.7186,0.6952
299.0,65.0,900.11,0.7186,0.6952
300.0,64.0,901.07,0.7186,0.6952
297.0,66.0,900.12,0.7186,0.6952
